ano,sigla_uf,id_municipio,populacao
2015,SP,3517109,4773
2016,SP,3517109,4787
2017,SP,3517109,4800
2018,SP,3517109,4801
2019,SP,3517109,4815
2020,SP,3517109,4829
2010,SP,3517208,10670
2011,SP,3517208,10782
2012,SP,3517208,10891
2013,SP,3517208,11385
2014,SP,3517208,11511
2015,SP,3517208,11633
2016,SP,3517208,11752
2017,SP,3517208,11869
2018,SP,3517208,12039
2019,SP,3517208,12168
2020,SP,3517208,12294
2010,SP,3517307,5425
2011,SP,3517307,5442
2012,SP,3517307,5458
2013,SP,3517307,5654
2014,SP,3517307,5676
2015,SP,3517307,5696
2016,SP,3517307,5717
2017,SP,3517307,5737
2018,SP,3517307,5743
2019,SP,3517307,5765
2020,SP,3517307,5785
2010,SP,3517406,37404
2011,SP,3517406,37619
2012,SP,3517406,37826
2013,SP,3517406,39314
2014,SP,3517406,39567
2015,SP,3517406,39813
2016,SP,3517406,40053
2017,SP,3517406,40287
2018,SP,3517406,40533
2019,SP,3517406,40790
2020,SP,3517406,41040
2010,SP,3517505,17869
2011,SP,3517505,18160
2012,SP,3517505,18441
2013,SP,3517505,19409
2014,SP,3517505,19728
2015,SP,3517505,20037
2016,SP,3517505,20340
2017,SP,3517505,20637
2018,SP,3517505,21125
2019,SP,3517505,21454
2020,SP,3517505,21775
2010,SP,3517604,17998
2011,SP,3517604,17866
2012,SP,3517604,17738
2013,SP,3517604,18129
2014,SP,3517604,18002
2015,SP,3517604,17879
2016,SP,3517604,17758
2017,SP,3517604,17640
2018,SP,3517604,17293
2019,SP,3517604,17157
2020,SP,3517604,17025
2010,SP,3517703,19858
2011,SP,3517703,19931
2012,SP,3517703,20001
2013,SP,3517703,20733
2014,SP,3517703,20823
2015,SP,3517703,20911
2016,SP,3517703,20997
2017,SP,3517703,21081
2018,SP,3517703,21129
2019,SP,3517703,21220
2020,SP,3517703,21308
2010,SP,3517802,8435
2011,SP,3517802,8400
2012,SP,3517802,8366
2013,SP,3517802,8586
2014,SP,3517802,8555
2015,SP,3517802,8525
2016,SP,3517802,8495
2017,SP,3517802,8466
2018,SP,3517802,8357
2019,SP,3517802,8323
2020,SP,3517802,8290
2010,SP,3517901,9976
2011,SP,3517901,10063
2012,SP,3517901,10147
2013,SP,3517901,10584
2014,SP,3517901,10683
2015,SP,3517901,10778
2016,SP,3517901,10872
2017,SP,3517901,10964
2018,SP,3517901,11088
2019,SP,3517901,11188
2020,SP,3517901,11287
2010,SP,3518008,1970
2011,SP,3518008,1968
2012,SP,3518008,1965
2013,SP,3518008,2023
2014,SP,3518008,2021
2015,SP,3518008,2020
2016,SP,3518008,2018
2017,SP,3518008,2017
2018,SP,3518008,2002
2019,SP,3518008,2000
2020,SP,3518008,1998
2010,SP,3518107,6404
2011,SP,3518107,6411
2012,SP,3518107,6417
2013,SP,3518107,6629
2014,SP,3518107,6640
2015,SP,3518107,6651
2016,SP,3518107,6662
2017,SP,3518107,6672
2018,SP,3518107,6654
2019,SP,3518107,6664
2020,SP,3518107,6675
2010,SP,3518206,30597
2011,SP,3518206,30732
2012,SP,3518206,30862
2013,SP,3518206,32023
2014,SP,3518206,32187
2015,SP,3518206,32346
2016,SP,3518206,32502
2017,SP,3518206,32654
2018,SP,3518206,32774
2019,SP,3518206,32939
2020,SP,3518206,33100
2010,SP,3518305,25844
2011,SP,3518305,26147
2012,SP,3518305,26439
2013,SP,3518305,27679
2014,SP,3518305,28016
2015,SP,3518305,28344
2016,SP,3518305,28664
2017,SP,3518305,28978
2018,SP,3518305,29451
2019,SP,3518305,29798
2020,SP,3518305,30136
2010,SP,3518404,112072
2011,SP,3518404,112675
2012,SP,3518404,113258
2013,SP,3518404,117663
2014,SP,3518404,118378
2015,SP,3518404,119073
2016,SP,3518404,119753
2017,SP,3518404,120417
2018,SP,3518404,121073
2019,SP,3518404,121798
2020,SP,3518404,122505
2010,SP,3518503,14565
2011,SP,3518503,14901
2012,SP,3518503,15225
2013,SP,3518503,16149
2014,SP,3518503,16513
2015,SP,3518503,16867
2016,SP,3518503,17213
2017,SP,3518503,17551
2018,SP,3518503,18143
2019,SP,3518503,18520
2020,SP,3518503,18887
2010,SP,3518602,35486
2011,SP,3518602,35824
2012,SP,3518602,36151
2013,SP,3518602,37747
2014,SP,3518602,38128
2015,SP,3518602,38499
2016,SP,3518602,38861
2017,SP,3518602,39216
2018,SP,3518602,39714
2019,SP,3518602,40105
2020,SP,3518602,40487
2010,SP,3518701,290752
2011,SP,3518701,292744
2012,SP,3518701,294669
2013,SP,3518701,306683
2014,SP,3518701,308989
2015,SP,3518701,311230
2016,SP,3518701,313421
2017,SP,3518701,315563
2018,SP,3518701,318107
2019,SP,3518701,320459
2020,SP,3518701,322750
2010,SP,3518800,1221979
2011,SP,3518800,1233436
2012,SP,3518800,1244518
2013,SP,3518800,1299249
2014,SP,3518800,1312197
2015,SP,3518800,1324781
2016,SP,3518800,1337087
2017,SP,3518800,1349113
2018,SP,3518800,1365899
2019,SP,3518800,1379182
2020,SP,3518800,1392121
2010,SP,3518859,6966
2011,SP,3518859,7012
2012,SP,3518859,7056
2013,SP,3518859,7341
2014,SP,3518859,7394
2015,SP,3518859,7446
2016,SP,3518859,7496
2017,SP,3518859,7546
2018,SP,3518859,7602
2019,SP,3518859,7656
2020,SP,3518859,7709
2010,SP,3518909,4754
2011,SP,3518909,4790
2012,SP,3518909,4824
2013,SP,3518909,5023
2014,SP,3518909,5064
2015,SP,3518909,5103
2016,SP,3518909,5142
2017,SP,3518909,5179
2018,SP,3518909,5226
2019,SP,3518909,5267
2020,SP,3518909,5307
2010,SP,3519006,8696
2011,SP,3519006,8751
2012,SP,3519006,8803
2013,SP,3519006,9154
2014,SP,3519006,9217
2015,SP,3519006,9278
2016,SP,3519006,9338
2017,SP,3519006,9397
2018,SP,3519006,9462
2019,SP,3519006,9526
2020,SP,3519006,9588
2010,SP,3519055,11299
2011,SP,3519055,11613
2012,SP,3519055,11917
2013,SP,3519055,12707
2014,SP,3519055,13046
2015,SP,3519055,13375
2016,SP,3519055,13698
2017,SP,3519055,14012
2018,SP,3519055,14579
2019,SP,3519055,14930
2020,SP,3519055,15272
2010,SP,3519071,192692
2011,SP,3519071,195776
2012,SP,3519071,198758
2013,SP,3519071,209139
2014,SP,3519071,212527
2015,SP,3519071,215819
2016,SP,3519071,219039
2017,SP,3519071,222186
2018,SP,3519071,227353
2019,SP,3519071,230851
2020,SP,3519071,234259
2010,SP,3519105,10013
2011,SP,3519105,10146
2012,SP,3519105,10275
2013,SP,3519105,10776
2014,SP,3519105,10923
2015,SP,3519105,11066
2016,SP,3519105,11206
2017,SP,3519105,11343
2018,SP,3519105,11559
2019,SP,3519105,11710
2020,SP,3519105,11858
2010,SP,3519204,6419
2011,SP,3519204,6392
2012,SP,3519204,6365
2013,SP,3519204,6530
2014,SP,3519204,6505
2015,SP,3519204,6481
2016,SP,3519204,6457
2017,SP,3519204,6434
2018,SP,3519204,6348
2019,SP,3519204,6321
2020,SP,3519204,6295
2010,SP,3519253,6376
2011,SP,3519253,6631
2012,SP,3519253,6878
2013,SP,3519253,7431
2014,SP,3519253,7704
2015,SP,3519253,7970
2016,SP,3519253,8230
2017,SP,3519253,8484
2018,SP,3519253,8956
2019,SP,3519253,9240
2020,SP,3519253,9517
2010,SP,3519303,30734
2011,SP,3519303,31062
2012,SP,3519303,31380
2013,SP,3519303,32810
2014,SP,3519303,33178
2015,SP,3519303,33535
2016,SP,3519303,33884
2017,SP,3519303,34226
2018,SP,3519303,34726
2019,SP,3519303,35104
2020,SP,3519303,35472
2010,SP,3519402,10896
2011,SP,3519402,11008
2012,SP,3519402,11115
2013,SP,3519402,11615
2014,SP,3519402,11740
2015,SP,3519402,11861
2016,SP,3519402,11980
2017,SP,3519402,12096
2018,SP,3519402,12264
2019,SP,3519402,12393
2020,SP,3519402,12518
2010,SP,3519501,6725
2011,SP,3519501,6804
2012,SP,3519501,6880
2013,SP,3519501,7203
2014,SP,3519501,7290
2015,SP,3519501,7376
2016,SP,3519501,7459
2017,SP,3519501,7540
2018,SP,3519501,7663
2019,SP,3519501,7753
2020,SP,3519501,7841
2010,SP,3519600,53158
2011,SP,3519600,53660
2012,SP,3519600,54146
2013,SP,3519600,56531
2014,SP,3519600,57098
2015,SP,3519600,57649
2016,SP,3519600,58188
2017,SP,3519600,58715
2018,SP,3519600,59451
2019,SP,3519600,60033
2020,SP,3519600,60600
2010,SP,3519709,71217
2011,SP,3519709,71742
2012,SP,3519709,72249
2013,SP,3519709,75241
2014,SP,3519709,75845
2015,SP,3519709,76432
2016,SP,3519709,77005
2017,SP,3519709,77566
2018,SP,3519709,78262
2019,SP,3519709,78878
2020,SP,3519709,79479
2010,SP,3519808,7462
2011,SP,3519808,7515
2012,SP,3519808,7567
2013,SP,3519808,7877
2014,SP,3519808,7938
2015,SP,3519808,7997
2016,SP,3519808,8055
2017,SP,3519808,8112
2018,SP,3519808,8181
2019,SP,3519808,8243
2020,SP,3519808,8304
2010,SP,3519907,7628
2011,SP,3519907,7657
2012,SP,3519907,7685
2013,SP,3519907,7966
2014,SP,3519907,8002
2015,SP,3519907,8036
2016,SP,3519907,8070
2017,SP,3519907,8103
2018,SP,3519907,8124
2019,SP,3519907,8159
2020,SP,3519907,8194
2010,SP,3520004,23362
2011,SP,3520004,23420
2012,SP,3520004,23475
2013,SP,3520004,24299
2014,SP,3520004,24376
2015,SP,3520004,24451
2016,SP,3520004,24525
2017,SP,3520004,24596
2018,SP,3520004,24598
2019,SP,3520004,24674
2020,SP,3520004,24749
2010,SP,3520103,27952
2011,SP,3520103,28108
2012,SP,3520103,28259
2013,SP,3520103,29365
2014,SP,3520103,29549
2015,SP,3520103,29727
2016,SP,3520103,29902
2017,SP,3520103,30073
2018,SP,3520103,30246
2019,SP,3520103,30432
2020,SP,3520103,30614
2010,SP,3520202,8831
2011,SP,3520202,8873
2012,SP,3520202,8913
2013,SP,3520202,9251
2014,SP,3520202,9301
2015,SP,3520202,9349
2016,SP,3520202,9397
2017,SP,3520202,9443
2018,SP,3520202,9483
2019,SP,3520202,9534
2020,SP,3520202,9583
2010,SP,3520301,28841
2011,SP,3520301,28950
2012,SP,3520301,29055
2013,SP,3520301,30124
2014,SP,3520301,30259
2015,SP,3520301,30390
2016,SP,3520301,30519
2017,SP,3520301,30644
2018,SP,3520301,30721
2019,SP,3520301,30857
2020,SP,3520301,30989
2010,SP,3520400,28196
2011,SP,3520400,28761
2012,SP,3520400,29308
2013,SP,3520400,30983
2014,SP,3520400,31599
2015,SP,3520400,32197
2016,SP,3520400,32782
2017,SP,3520400,33354
2018,SP,3520400,34333
2019,SP,3520400,34970
2020,SP,3520400,35591
2010,SP,3520426,9025
2011,SP,3520426,9204
2012,SP,3520426,9376
2013,SP,3520426,9908
2014,SP,3520426,10102
2015,SP,3520426,10291
2016,SP,3520426,10476
2017,SP,3520426,10656
2018,SP,3520426,10965
2019,SP,3520426,11166
2020,SP,3520426,11362
2010,SP,3520442,25064
2011,SP,3520442,25146
2012,SP,3520442,25226
2013,SP,3520442,26138
2014,SP,3520442,26242
2015,SP,3520442,26344
2016,SP,3520442,26443
2017,SP,3520442,26540
2018,SP,3520442,26582
2019,SP,3520442,26686
2020,SP,3520442,26788
2010,SP,3520509,201619
2011,SP,3520509,205808
2012,SP,3520509,209859
2013,SP,3520509,222042
2014,SP,3520509,226602
2015,SP,3520509,231033
2016,SP,3520509,235367
2017,SP,3520509,239602
2018,SP,3520509,246908
2019,SP,3520509,251627
2020,SP,3520509,256223
2010,SP,3520608,4825
2011,SP,3520608,4817
2012,SP,3520608,4809
2013,SP,3520608,4951
2014,SP,3520608,4946
2015,SP,3520608,4941
2016,SP,3520608,4936
2017,SP,3520608,4931
2018,SP,3520608,4892
2019,SP,3520608,4885
2020,SP,3520608,4879
2010,SP,3520707,3903
2011,SP,3520707,3892
2012,SP,3520707,3880
2013,SP,3520707,3988
2014,SP,3520707,3978
2015,SP,3520707,3969
2016,SP,3520707,3960
2017,SP,3520707,3951
2018,SP,3520707,3908
2019,SP,3520707,3897
2020,SP,3520707,3886
2010,SP,3520806,3630
2011,SP,3520806,3654
2012,SP,3520806,3678
2013,SP,3520806,3826
2014,SP,3520806,3854
2015,SP,3520806,3881
2016,SP,3520806,3907
2017,SP,3520806,3933
2018,SP,3520806,3963
2019,SP,3520806,3991
2020,SP,3520806,4019
2010,SP,3520905,13663
2011,SP,3520905,13749
2012,SP,3520905,13831
2013,SP,3520905,14383
2014,SP,3520905,14483
2015,SP,3520905,14579
2016,SP,3520905,14674
2017,SP,3520905,14766
2018,SP,3520905,14869
2019,SP,3520905,14971
2020,SP,3520905,15069
2010,SP,3521002,28300
2011,SP,3521002,29062
2012,SP,3521002,29798
2013,SP,3521002,31745
2014,SP,3521002,32568
2015,SP,3521002,33367
2016,SP,3521002,34149
2017,SP,3521002,34913
2018,SP,3521002,36280
2019,SP,3521002,37133
2020,SP,3521002,37964
2010,SP,3521101,6016
2011,SP,3521101,6145
2012,SP,3521101,6270
2013,SP,3521101,6638
2014,SP,3521101,6778
2015,SP,3521101,6914
2016,SP,3521101,7047
2017,SP,3521101,7177
2018,SP,3521101,7401
2019,SP,3521101,7546
2020,SP,3521101,7687
2010,SP,3521150,4463
2011,SP,3521150,4539
2012,SP,3521150,4613
2013,SP,3521150,4858
2014,SP,3521150,4941
2015,SP,3521150,5022
2016,SP,3521150,5101
2017,SP,3521150,5178
2018,SP,3521150,5306
2019,SP,3521150,5392
2020,SP,3521150,5476
2010,SP,3521200,4299
2011,SP,3521200,4279
2012,SP,3521200,4260
2013,SP,3521200,4369
2014,SP,3521200,4351
2015,SP,3521200,4333
2016,SP,3521200,4316
2017,SP,3521200,4299
2018,SP,3521200,4238
2019,SP,3521200,4218
2020,SP,3521200,4199
2010,SP,3521309,14148
2011,SP,3521309,14323
2012,SP,3521309,14492
2013,SP,3521309,15184
2014,SP,3521309,15378
2015,SP,3521309,15567
2016,SP,3521309,15752
2017,SP,3521309,15932
2018,SP,3521309,16209
2019,SP,3521309,16409
2020,SP,3521309,16604
2010,SP,3521408,20029
2011,SP,3521408,20373
2012,SP,3521408,20705
2013,SP,3521408,21815
2014,SP,3521408,22191
2015,SP,3521408,22557
2016,SP,3521408,22914
2017,SP,3521408,23264
2018,SP,3521408,23846
2019,SP,3521408,24235
2020,SP,3521408,24614
2010,SP,3521507,7275
2011,SP,3521507,7323
2012,SP,3521507,7369
2013,SP,3521507,7666
2014,SP,3521507,7721
2015,SP,3521507,7774
2016,SP,3521507,7827
2017,SP,3521507,7878
2018,SP,3521507,7937
2019,SP,3521507,7993
2020,SP,3521507,8048
2010,SP,3521606,7789
2011,SP,3521606,7815
2012,SP,3521606,7840
2013,SP,3521606,8123
2014,SP,3521606,8155
2015,SP,3521606,8187
2016,SP,3521606,8217
2017,SP,3521606,8248
2018,SP,3521606,8261
2019,SP,3521606,8294
2020,SP,3521606,8325
2010,SP,3521705,17858
2011,SP,3521705,17778
2012,SP,3521705,17699
2013,SP,3521705,18158
2014,SP,3521705,18086
2015,SP,3521705,18015
2016,SP,3521705,17946
2017,SP,3521705,17879
2018,SP,3521705,17635
2019,SP,3521705,17556
2020,SP,3521705,17480
2010,SP,3521804,24008
2011,SP,3521804,24236
2012,SP,3521804,24457
2013,SP,3521804,25535
2014,SP,3521804,25792
2015,SP,3521804,26042
2016,SP,3521804,26287
2017,SP,3521804,26526
2018,SP,3521804,26861
2019,SP,3521804,27125
2020,SP,3521804,27382
2010,SP,3521903,14556
2011,SP,3521903,14582
2012,SP,3521903,14606
2013,SP,3521903,15104
2014,SP,3521903,15141
2015,SP,3521903,15177
2016,SP,3521903,15212
2017,SP,3521903,15246
2018,SP,3521903,15226
2019,SP,3521903,15262
2020,SP,3521903,15297
2010,SP,3522000,3246
2011,SP,3522000,3293
2012,SP,3522000,3338
2013,SP,3522000,3505
2014,SP,3522000,3556
2015,SP,3522000,3606
2016,SP,3522000,3655
2017,SP,3522000,3703
2018,SP,3522000,3782
2019,SP,3522000,3835
2020,SP,3522000,3887
2010,SP,3522109,87057
2011,SP,3522109,88214
2012,SP,3522109,89332
2013,SP,3522109,93696
2014,SP,3522109,94977
2015,SP,3522109,96222
2016,SP,3522109,97439
2017,SP,3522109,98629
2018,SP,3522109,100496
2019,SP,3522109,101816
2020,SP,3522109,103102
2010,SP,3522158,3228
2011,SP,3522158,3229
2012,SP,3522158,3229
2013,SP,3522158,3332
2014,SP,3522158,3334
2015,SP,3522158,3337
2016,SP,3522158,3339
2017,SP,3522158,3341
2018,SP,3522158,3326
2019,SP,3522158,3328
2020,SP,3522158,3330
2010,SP,3522208,152614
2011,SP,3522208,154374
2012,SP,3522208,156077
2013,SP,3522208,163363
2014,SP,3522208,165327
2015,SP,3522208,167236
2016,SP,3522208,169103
2017,SP,3522208,170927
2018,SP,3522208,173672
2019,SP,3522208,175693
2020,SP,3522208,177662
2010,SP,3522307,144377
2011,SP,3522307,145822
2012,SP,3522307,147219
2013,SP,3522307,153810
2014,SP,3522307,155436
2015,SP,3522307,157016
2016,SP,3522307,158561
2017,SP,3522307,160070
2018,SP,3522307,162231
2019,SP,3522307,163901
2020,SP,3522307,165526
2010,SP,3522406,87753
2011,SP,3522406,88129
2012,SP,3522406,88491
2013,SP,3522406,91807
2014,SP,3522406,92265
2015,SP,3522406,92710
2016,SP,3522406,93145
2017,SP,3522406,93570
2018,SP,3522406,93892
2019,SP,3522406,94354
2020,SP,3522406,94804
2010,SP,3522505,200769
2011,SP,3522505,203712
2012,SP,3522505,206558
2013,SP,3522505,217005
2014,SP,3522505,220250
2015,SP,3522505,223404
2016,SP,3522505,226488
2017,SP,3522505,229502
2018,SP,3522505,234352
2019,SP,3522505,237700
2020,SP,3522505,240961
2010,SP,3522604,68537
2011,SP,3522604,68934
2012,SP,3522604,69317
2013,SP,3522604,72048
2014,SP,3522604,72514
2015,SP,3522604,72967
2016,SP,3522604,73410
2017,SP,3522604,73844
2018,SP,3522604,74299
2019,SP,3522604,74773
2020,SP,3522604,75234
2010,SP,3522653,3880
2011,SP,3522653,3904
2012,SP,3522653,3926
2013,SP,3522653,4081
2014,SP,3522653,4109
2015,SP,3522653,4135
2016,SP,3522653,4161
2017,SP,3522653,4186
2018,SP,3522653,4213
2019,SP,3522653,4241
2020,SP,3522653,4268
2010,SP,3522703,40051
2011,SP,3522703,40228
2012,SP,3522703,40399
2013,SP,3522703,41920
2014,SP,3522703,42135
2015,SP,3522703,42343
2016,SP,3522703,42547
2017,SP,3522703,42747
2018,SP,3522703,42903
2019,SP,3522703,43120
2020,SP,3522703,43331
2010,SP,3522802,14549
2011,SP,3522802,14564
2012,SP,3522802,14579
2013,SP,3522802,15064
2014,SP,3522802,15090
2015,SP,3522802,15115
2016,SP,3522802,15140
2017,SP,3522802,15165
2018,SP,3522802,15125
2019,SP,3522802,15149
2020,SP,3522802,15173
2010,SP,3522901,12173
2011,SP,3522901,12312
2012,SP,3522901,12446
2013,SP,3522901,13023
2014,SP,3522901,13178
2015,SP,3522901,13328
2016,SP,3522901,13475
2017,SP,3522901,13618
2018,SP,3522901,13833
2019,SP,3522901,13992
2020,SP,3522901,14147
2010,SP,3523008,4357
2011,SP,3523008,4397
2012,SP,3523008,4436
2013,SP,3523008,4629
2014,SP,3523008,4674
2015,SP,3523008,4717
2016,SP,3523008,4760
2017,SP,3523008,4802
2018,SP,3523008,4860
2019,SP,3523008,4906
2020,SP,3523008,4951
2010,SP,3523107,321770
2011,SP,3523107,325518
2012,SP,3523107,329144
2013,SP,3523107,344558
2014,SP,3523107,348739
2015,SP,3523107,352801
2016,SP,3523107,356774
2017,SP,3523107,360657
2018,SP,3523107,366519
2019,SP,3523107,370821
2020,SP,3523107,375011
2010,SP,3523206,47934
2011,SP,3523206,48040
2012,SP,3523206,48143
2013,SP,3523206,49818
2014,SP,3523206,49963
2015,SP,3523206,50105
2016,SP,3523206,50243
2017,SP,3523206,50379
2018,SP,3523206,50360
2019,SP,3523206,50503
2020,SP,3523206,50642
2010,SP,3523305,15471
2011,SP,3523305,15614
2012,SP,3523305,15752
2013,SP,3523305,16441
2014,SP,3523305,16602
2015,SP,3523305,16759
2016,SP,3523305,16913
2017,SP,3523305,17062
2018,SP,3523305,17271
2019,SP,3523305,17436
2020,SP,3523305,17598
2010,SP,3523404,101471
2011,SP,3523404,103028
2012,SP,3523404,104533
2013,SP,3523404,109907
2014,SP,3523404,111620
2015,SP,3523404,113284
2016,SP,3523404,114912
2017,SP,3523404,116503
2018,SP,3523404,119090
2019,SP,3523404,120858
2020,SP,3523404,122581
2010,SP,3523503,18052
2011,SP,3523503,18253
2012,SP,3523503,18446
2013,SP,3523503,19297
2014,SP,3523503,19520
2015,SP,3523503,19738
2016,SP,3523503,19951
2017,SP,3523503,20158
2018,SP,3523503,20467
2019,SP,3523503,20697
2020,SP,3523503,20921
2010,SP,3523602,15524
2011,SP,3523602,15731
2012,SP,3523602,15930
2013,SP,3523602,16709
2014,SP,3523602,16938
2015,SP,3523602,17160
2016,SP,3523602,17377
2017,SP,3523602,17589
2018,SP,3523602,17922
2019,SP,3523602,18157
2020,SP,3523602,18387
2010,SP,3523701,5914
2011,SP,3523701,5953
2012,SP,3523701,5990
2013,SP,3523701,6232
2014,SP,3523701,6277
2015,SP,3523701,6321
2016,SP,3523701,6363
2017,SP,3523701,6405
2018,SP,3523701,6453
2019,SP,3523701,6499
2020,SP,3523701,6543
2010,SP,3523800,7546
2011,SP,3523800,7553
2012,SP,3523800,7559
2013,SP,3523800,7807
2014,SP,3523800,7819
2015,SP,3523800,7831
2016,SP,3523800,7842
2017,SP,3523800,7853
2018,SP,3523800,7830
2019,SP,3523800,7841
2020,SP,3523800,7852
2010,SP,3523909,154147
2011,SP,3523909,155589
2012,SP,3523909,156983
2013,SP,3523909,163882
2014,SP,3523909,165511
2015,SP,3523909,167095
2016,SP,3523909,168643
2017,SP,3523909,170157
2018,SP,3523909,172268
2019,SP,3523909,173939
2020,SP,3523909,175568
2010,SP,3524006,44859
2011,SP,3524006,46294
2012,SP,3524006,47682
2013,SP,3524006,51082
2014,SP,3524006,52627
2015,SP,3524006,54128
2016,SP,3524006,55596
2017,SP,3524006,57031
2018,SP,3524006,59649
2019,SP,3524006,61252
2020,SP,3524006,62813
2010,SP,3524105,38695
2011,SP,3524105,38882
2012,SP,3524105,39062
2013,SP,3524105,40552
2014,SP,3524105,40776
2015,SP,3524105,40994
2016,SP,3524105,41206
2017,SP,3524105,41414
2018,SP,3524105,41598
2019,SP,3524105,41824
2020,SP,3524105,42045
2010,SP,3524204,6592
2011,SP,3524204,6605
2012,SP,3524204,6618
2013,SP,3524204,6846
2014,SP,3524204,6864
2015,SP,3524204,6882
2016,SP,3524204,6900
2017,SP,3524204,6917
2018,SP,3524204,6911
2019,SP,3524204,6929
2020,SP,3524204,6946
2010,SP,3524303,71662
2011,SP,3524303,71989
2012,SP,3524303,72305
2013,SP,3524303,75041
2014,SP,3524303,75436
2015,SP,3524303,75820
2016,SP,3524303,76196
2017,SP,3524303,76563
2018,SP,3524303,76864
2019,SP,3524303,77263
2020,SP,3524303,77652
2010,SP,3524402,211214
2011,SP,3524402,212744
2012,SP,3524402,214223
2013,SP,3524402,223064
2014,SP,3524402,224826
2015,SP,3524402,226539
2016,SP,3524402,228214
2017,SP,3524402,229851
2018,SP,3524402,231863
2019,SP,3524402,233662
2020,SP,3524402,235416
2010,SP,3524501,5657
2011,SP,3524501,5776
2012,SP,3524501,5890
2013,SP,3524501,6233
2014,SP,3524501,6361
2015,SP,3524501,6486
2016,SP,3524501,6609
2017,SP,3524501,6728
2018,SP,3524501,6934
2019,SP,3524501,7067
2020,SP,3524501,7196
2010,SP,3524600,17208
2011,SP,3524600,17221
2012,SP,3524600,17234
2013,SP,3524600,17801
2014,SP,3524600,17826
2015,SP,3524600,17851
2016,SP,3524600,17876
2017,SP,3524600,17900
2018,SP,3524600,17842
2019,SP,3524600,17866
2020,SP,3524600,17889
2010,SP,3524709,44311
2011,SP,3524709,45441
2012,SP,3524709,46533
2013,SP,3524709,49497
2014,SP,3524709,50719
2015,SP,3524709,51907
2016,SP,3524709,53069
2017,SP,3524709,54204
2018,SP,3524709,56221
2019,SP,3524709,57488
2020,SP,3524709,58722
2010,SP,3524808,47012
2011,SP,3524808,47076
2012,SP,3524808,47137
2013,SP,3524808,48724
2014,SP,3524808,48825
2015,SP,3524808,48922
2016,SP,3524808,49017
2017,SP,3524808,49110
2018,SP,3524808,49011
2019,SP,3524808,49107
2020,SP,3524808,49201
2010,SP,3524907,5349
2011,SP,3524907,5454
2012,SP,3524907,5554
2013,SP,3524907,5868
2014,SP,3524907,5981
2015,SP,3524907,6092
2016,SP,3524907,6200
2017,SP,3524907,6305
2018,SP,3524907,6485
2019,SP,3524907,6602
2020,SP,3524907,6717
2010,SP,3525003,108344
2011,SP,3525003,109614
2012,SP,3525003,110842
2013,SP,3525003,116041
2014,SP,3525003,117457
2015,SP,3525003,118832
2016,SP,3525003,120177
2017,SP,3525003,121492
2018,SP,3525003,123481
2019,SP,3525003,124937
2020,SP,3525003,126356
2010,SP,3525102,37661
2011,SP,3525102,38194
2012,SP,3525102,38708
2013,SP,3525102,40640
2014,SP,3525102,41228
2015,SP,3525102,41799
2016,SP,3525102,42358
2017,SP,3525102,42904
2018,SP,3525102,43774
2019,SP,3525102,44380
2020,SP,3525102,44970
2010,SP,3525201,23847
2011,SP,3525201,24370
2012,SP,3525201,24875
2013,SP,3525201,26353
2014,SP,3525201,26921
2015,SP,3525201,27473
2016,SP,3525201,28012
2017,SP,3525201,28540
2018,SP,3525201,29456
2019,SP,3525201,30044
2020,SP,3525201,30617
2010,SP,3525300,131040
2011,SP,3525300,132494
2012,SP,3525300,133900
2013,SP,3525300,140077
2014,SP,3525300,141703
2015,SP,3525300,143283
2016,SP,3525300,144828
2017,SP,3525300,146338
2018,SP,3525300,148581
2019,SP,3525300,150252
2020,SP,3525300,151881
2010,SP,3525409,3160
2011,SP,3525409,3151
2012,SP,3525409,3142
2013,SP,3525409,3230
2014,SP,3525409,3223
2015,SP,3525409,3216
2016,SP,3525409,3209
2017,SP,3525409,3202
2018,SP,3525409,3168
2019,SP,3525409,3159
2020,SP,3525409,3151
2010,SP,3525508,11768
2011,SP,3525508,11873
2012,SP,3525508,11974
2013,SP,3525508,12492
2014,SP,3525508,12610
2015,SP,3525508,12725
2016,SP,3525508,12837
2017,SP,3525508,12947
2018,SP,3525508,13098
2019,SP,3525508,13220
2020,SP,3525508,13338
2010,SP,3525607,4150
2011,SP,3525607,4174
2012,SP,3525607,4197
2013,SP,3525607,4361
2014,SP,3525607,4389
2015,SP,3525607,4416
2016,SP,3525607,4442
2017,SP,3525607,4468
2018,SP,3525607,4495
2019,SP,3525607,4523
2020,SP,3525607,4551
2010,SP,3525706,32763
2011,SP,3525706,33074
2012,SP,3525706,33375
2013,SP,3525706,34846
2014,SP,3525706,35197
2015,SP,3525706,35538
2016,SP,3525706,35872
2017,SP,3525706,36198
2018,SP,3525706,36655
2019,SP,3525706,37015
2020,SP,3525706,37366
2010,SP,3525805,4430
2011,SP,3525805,4451
2012,SP,3525805,4470
2013,SP,3525805,4639
2014,SP,3525805,4663
2015,SP,3525805,4687
2016,SP,3525805,4710
2017,SP,3525805,4733
2018,SP,3525805,4752
2019,SP,3525805,4776
2020,SP,3525805,4800
2010,SP,3525854,2798
2011,SP,3525854,2845
2012,SP,3525854,2889
2013,SP,3525854,3042
2014,SP,3525854,3092
2015,SP,3525854,3142
2016,SP,3525854,3190
2017,SP,3525854,3237
2018,SP,3525854,3315
2019,SP,3525854,3367
2020,SP,3525854,3418
2010,SP,3525904,370126
