ano,id_municipio_7digitos,pib
2010,3532900,185758229
2011,3532900,192745031
2012,3532900,262697172
2013,3532900,255605686
2014,3532900,273233806
2015,3532900,279752008
2016,3532900,308928612
2017,3532900,328377937
2018,3532900,199557851
2019,3532900,214085837
2010,3533007,209745792
2011,3533007,229326557
2012,3533007,261771384
2013,3533007,291430034
2014,3533007,349151443
2015,3533007,340553615
2016,3533007,420200330
2017,3533007,458926552
2018,3533007,431862573
2019,3533007,433698403
2010,3533106,16633959
2011,3533106,17626784
2012,3533106,21043201
2013,3533106,25949228
2014,3533106,27041305
2015,3533106,27173478
2016,3533106,27200303
2017,3533106,29735210
2018,3533106,31179414
2019,3533106,33272970
2010,3533205,58374783
2011,3533205,72347960
2012,3533205,68430711
2013,3533205,76158055
2014,3533205,84385953
2015,3533205,104951105
2016,3533205,122982318
2017,3533205,146415486
2018,3533205,135502980
2019,3533205,139044666
2010,3533254,41072367
2011,3533254,44961780
2012,3533254,52472758
2013,3533254,50050142
2014,3533254,45454954
2015,3533254,45978381
2016,3533254,48362523
2017,3533254,61365928
2018,3533254,58185085
2019,3533254,64931180
2010,3533304,27900223
2011,3533304,30948913
2012,3533304,32011755
2013,3533304,36686763
2014,3533304,36741188
2015,3533304,38410104
2016,3533304,42586508
2017,3533304,45517207
2018,3533304,49801092
2019,3533304,46266310
2010,3533403,1598463423
2011,3533403,1828878123
2012,3533403,1985035506
2013,3533403,2294132217
2014,3533403,2647078306
2015,3533403,2604136530
2016,3533403,2980533868
2017,3533403,3166266429
2018,3533403,3522569915
2019,3533403,3877548570
2010,3533502,577510170
2011,3533502,646342653
2012,3533502,722201413
2013,3533502,787441700
2014,3533502,918645232
2015,3533502,1037124105
2016,3533502,1259294821
2017,3533502,1318549117
2018,3533502,1044975256
2019,3533502,1157407907
2010,3533601,291746180
2011,3533601,351457245
2012,3533601,381129989
2013,3533601,360198762
2014,3533601,379952073
2015,3533601,401937191
2016,3533601,517702333
2017,3533601,576475883
2018,3533601,369017448
2019,3533601,406265402
2010,3533700,51944566
2011,3533700,50884894
2012,3533700,57061761
2013,3533700,75098028
2014,3533700,86137056
2015,3533700,82288312
2016,3533700,89317510
2017,3533700,135092605
2018,3533700,113100144
2019,3533700,107186198
2010,3533809,30900284
2011,3533809,35417700
2012,3533809,39170999
2013,3533809,60506294
2014,3533809,77226408
2015,3533809,83199184
2016,3533809,89878689
2017,3533809,88492703
2018,3533809,83138635
2019,3533809,93440216
2010,3533908,1185866073
2011,3533908,1285093118
2012,3533908,1398155184
2013,3533908,1488932995
2014,3533908,1596741952
2015,3533908,1736563991
2016,3533908,1889058029
2017,3533908,1991158854
2018,3533908,2034120412
2019,3533908,2111968640
2010,3534005,129015127
2011,3534005,127265712
2012,3534005,160511539
2013,3534005,190164262
2014,3534005,184996567
2015,3534005,184069380
2016,3534005,116692170
2017,3534005,156808105
2018,3534005,153871868
2019,3534005,162566056
2010,3534104,57598338
2011,3534104,63416301
2012,3534104,71326513
2013,3534104,83250066
2014,3534104,90893544
2015,3534104,96571041
2016,3534104,94959271
2017,3534104,100006174
2018,3534104,99455988
2019,3534104,101196978
2010,3534203,249228669
2011,3534203,280907958
2012,3534203,339104168
2013,3534203,338227357
2014,3534203,347343719
2015,3534203,345739702
2016,3534203,425365932
2017,3534203,494189511
2018,3534203,275209032
2019,3534203,305274994
2010,3534302,1046216631
2011,3534302,1152303589
2012,3534302,1308964947
2013,3534302,1462454306
2014,3534302,1480697519
2015,3534302,1497844459
2016,3534302,1673808186
2017,3534302,1783973280
2018,3534302,1656635071
2019,3534302,1738396097
2010,3534401,43499785233
2011,3534401,47614554451
2012,3534401,50059467832
2013,3534401,54335844649
2014,3534401,60834519806
2015,3534401,65912984644
2016,3534401,75683470016
2017,3534401,77927043142
2018,3534401,76607992393
2019,3534401,81923606463
2010,3534500,32717388
2011,3534500,40837664
2012,3534500,53763167
2013,3534500,59192942
2014,3534500,59581660
2015,3534500,67792339
2016,3534500,85269447
2017,3534500,86475646
2018,3534500,85884032
2019,3534500,89796427
2010,3534609,597484558
2011,3534609,667006650
2012,3534609,754065355
2013,3534609,783729555
2014,3534609,825989874
2015,3534609,890734762
2016,3534609,834244228
2017,3534609,903493024
2018,3534609,750212408
2019,3534609,813103996
2010,3534708,1791042551
2011,3534708,1997483523
2012,3534708,2252330346
2013,3534708,2588893251
2014,3534708,2745903927
2015,3534708,2741652616
2016,3534708,2840996394
2017,3534708,3007050816
2018,3534708,3065320046
2019,3534708,3309868611
2010,3534757,175724060
2011,3534757,193368243
2012,3534757,240223515
2013,3534757,327609252
2014,3534757,355667409
2015,3534757,376813410
2016,3534757,390358039
2017,3534757,468108064
2018,3534757,348119527
2019,3534757,381786956
2010,3534807,76288536
2011,3534807,76686188
2012,3534807,93386339
2013,3534807,96758078
2014,3534807,93696742
2015,3534807,89520177
2016,3534807,100227225
2017,3534807,114284454
2018,3534807,112291808
2019,3534807,116343010
2010,3534906,115577248
2011,3534906,128364994
2012,3534906,135934038
2013,3534906,152778970
2014,3534906,162740356
2015,3534906,173320068
2016,3534906,197379566
2017,3534906,199006648
2018,3534906,304371793
2019,3534906,282332444
2010,3535002,220099739
2011,3535002,204454989
2012,3535002,213745277
2013,3535002,257626135
2014,3535002,274594079
2015,3535002,465101593
2016,3535002,350392376
2017,3535002,383000481
2018,3535002,300959864
2019,3535002,324538203
2010,3535101,76973804
2011,3535101,83401123
2012,3535101,92503932
2013,3535101,104137312
2014,3535101,100446148
2015,3535101,107687146
2016,3535101,103877783
2017,3535101,122788208
2018,3535101,122174478
2019,3535101,123026868
2010,3535200,104224703
2011,3535200,106481690
2012,3535200,122299843
2013,3535200,130514425
2014,3535200,154576852
2015,3535200,157545010
2016,3535200,188580514
2017,3535200,169338567
2018,3535200,187623370
2019,3535200,184988476
2010,3535309,379611183
2011,3535309,436704892
2012,3535309,434055894
2013,3535309,509127920
2014,3535309,522232233
2015,3535309,566505448
2016,3535309,623742460
2017,3535309,698008819
2018,3535309,655242547
2019,3535309,676715168
2010,3535408,165906428
2011,3535408,190649342
2012,3535408,220618355
2013,3535408,242184941
2014,3535408,254362936
2015,3535408,236960946
2016,3535408,260217290
2017,3535408,265185871
2018,3535408,264033310
2019,3535408,274773556
2010,3535507,707335521
2011,3535507,845382364
2012,3535507,914104415
2013,3535507,926191282
2014,3535507,966585918
2015,3535507,983014645
2016,3535507,1188897748
2017,3535507,1235308490
2018,3535507,1536436607
2019,3535507,1551856794
2010,3535606,212802317
2011,3535606,202033805
2012,3535606,220576844
2013,3535606,247278826
2014,3535606,276841297
2015,3535606,254470702
2016,3535606,261848654
2017,3535606,275192153
2018,3535606,278767564
2019,3535606,296199870
2010,3535705,140999130
2011,3535705,149684704
2012,3535705,169722759
2013,3535705,175542441
2014,3535705,181994557
2015,3535705,193297369
2016,3535705,234315582
2017,3535705,253743495
2018,3535705,164573127
2019,3535705,186932746
2010,3535804,271929753
2011,3535804,279289579
2012,3535804,317106464
2013,3535804,359640197
2014,3535804,469929773
2015,3535804,518175372
2016,3535804,647071138
2017,3535804,594063274
2018,3535804,622269493
2019,3535804,761517057
2010,3535903,46127619
2011,3535903,43642760
2012,3535903,55484824
2013,3535903,60116305
2014,3535903,66387424
2015,3535903,69365230
2016,3535903,84691899
2017,3535903,98931352
2018,3535903,111381148
2019,3535903,128313609
2010,3536000,183017693
2011,3536000,218809691
2012,3536000,227981038
2013,3536000,245039299
2014,3536000,267061509
2015,3536000,292058835
2016,3536000,311552271
2017,3536000,364320572
2018,3536000,324507253
2019,3536000,342892294
2010,3536109,146477495
2011,3536109,156900516
2012,3536109,175857601
2013,3536109,196094079
2014,3536109,222015458
2015,3536109,237689642
2016,3536109,283790613
2017,3536109,294484655
2018,3536109,265002147
2019,3536109,271809602
2010,3536208,283148134
2011,3536208,296261319
2012,3536208,347537233
2013,3536208,371114299
2014,3536208,412797084
2015,3536208,454612059
2016,3536208,506970593
2017,3536208,513665193
2018,3536208,504538281
2019,3536208,530098172
2010,3536257,21382461
2011,3536257,23444028
2012,3536257,25971779
2013,3536257,28074776
2014,3536257,32445058
2015,3536257,32279770
2016,3536257,39374833
2017,3536257,49526466
2018,3536257,66794780
2019,3536257,94479731
2010,3536307,367399013
2011,3536307,452858485
2012,3536307,550472080
2013,3536307,628260591
2014,3536307,722694198
2015,3536307,734028386
2016,3536307,903159304
2017,3536307,977009121
2018,3536307,668168099
2019,3536307,702597308
2010,3536406,143885237
2011,3536406,153934416
2012,3536406,161818649
2013,3536406,195346728
2014,3536406,207784383
2015,3536406,501165668
2016,3536406,141373612
2017,3536406,151330805
2018,3536406,150545513
2019,3536406,160715642
2010,3536505,14141349269
2011,3536505,9804973478
2012,3536505,8461729318
2013,3536505,10984788139
2014,3536505,16272895122
2015,3536505,25492565129
2016,3536505,36499592834
2017,3536505,35540435974
2018,3536505,32658835002
2019,3536505,37374075520
2010,3536570,18550637
2011,3536570,26315373
2012,3536570,23478300
2013,3536570,22071010
2014,3536570,25166775
2015,3536570,23391791
2016,3536570,31343361
2017,3536570,36801385
2018,3536570,41074504
2019,3536570,36099446
2010,3536604,154802281
2011,3536604,158625731
2012,3536604,156267320
2013,3536604,174798374
2014,3536604,176506548
2015,3536604,185060963
2016,3536604,226307250
2017,3536604,262606523
2018,3536604,268754238
2019,3536604,219759847
2010,3536703,1313295005
2011,3536703,1474799765
2012,3536703,1635552467
2013,3536703,1859204966
2014,3536703,1984694514
2015,3536703,1678246977
2016,3536703,1822518869
2017,3536703,1933247116
2018,3536703,2082933608
2019,3536703,2051327734
2010,3536802,42053900
2011,3536802,45842307
2012,3536802,51630000
2013,3536802,63926092
2014,3536802,64488881
2015,3536802,68701210
2016,3536802,76159991
2017,3536802,80217011
2018,3536802,83333045
2019,3536802,92566773
2010,3536901,32494063
2011,3536901,33132413
2012,3536901,37341861
2013,3536901,41801577
2014,3536901,44880678
2015,3536901,45111387
2016,3536901,56922749
2017,3536901,64227203
2018,3536901,64378261
2019,3536901,62888337
2010,3537008,660162145
2011,3537008,748906108
2012,3537008,825229955
2013,3537008,475499632
2014,3537008,523228311
2015,3537008,670462774
2016,3537008,886506846
2017,3537008,975671908
2018,3537008,855645105
2019,3537008,1058055532
2010,3537107,756060877
2011,3537107,849938715
2012,3537107,896423196
2013,3537107,957928966
2014,3537107,1029894343
2015,3537107,1064223043
2016,3537107,1126309087
2017,3537107,1199638942
2018,3537107,1221958344
2019,3537107,1264211916
2010,3537156,52317692
2011,3537156,54925083
2012,3537156,62441915
2013,3537156,72072632
2014,3537156,86534132
2015,3537156,98360127
2016,3537156,134985303
2017,3537156,117659125
2018,3537156,133372274
2019,3537156,130786613
2010,3537206,92048491
2011,3537206,91166903
2012,3537206,100445747
2013,3537206,120785361
2014,3537206,126041552
2015,3537206,139471822
2016,3537206,144299613
2017,3537206,152772525
2018,3537206,143305614
2019,3537206,152682065
2010,3537305,873794332
2011,3537305,1004344740
2012,3537305,1160047668
2013,3537305,1190638812
2014,3537305,1331695676
2015,3537305,1427488363
2016,3537305,1545655130
2017,3537305,1635187003
2018,3537305,1663157893
2019,3537305,1614791613
2010,3537404,377620191
2011,3537404,439987945
2012,3537404,507540042
2013,3537404,532817470
2014,3537404,623751523
2015,3537404,744172619
2016,3537404,741978650
2017,3537404,737083488
2018,3537404,751375213
2019,3537404,767022666
2010,3537503,103648209
2011,3537503,120299776
2012,3537503,124684935
2013,3537503,125093049
2014,3537503,129561397
2015,3537503,140156114
2016,3537503,167205875
2017,3537503,213987096
2018,3537503,161034428
2019,3537503,197698553
2010,3537602,649577293
2011,3537602,930836961
2012,3537602,1105187651
2013,3537602,1265518524
2014,3537602,1379878050
2015,3537602,1300632335
2016,3537602,1187475122
2017,3537602,1331035885
2018,3537602,1522458950
2019,3537602,1666395976
2010,3537701,63576614
2011,3537701,59268158
2012,3537701,65754069
2013,3537701,72433211
2014,3537701,76493762
2015,3537701,80744858
2016,3537701,97253141
2017,3537701,97838641
2018,3537701,91662609
2019,3537701,95881931
2010,3537800,606801053
2011,3537800,683663535
2012,3537800,730969193
2013,3537800,960431825
2014,3537800,1109388446
2015,3537800,1130682282
2016,3537800,1233915511
2017,3537800,1222784594
2018,3537800,1207103487
2019,3537800,1293221963
2010,3537909,236405569
2011,3537909,292756372
2012,3537909,334665381
2013,3537909,405189467
2014,3537909,496472002
2015,3537909,540475625
2016,3537909,606443955
2017,3537909,643926391
2018,3537909,673248717
2019,3537909,743934036
2010,3538006,3855906318
2011,3538006,4514386203
2012,3538006,5145267671
2013,3538006,5691879092
2014,3538006,6188050790
2015,3538006,6604907322
2016,3538006,6763530359
2017,3538006,6983829397
2018,3538006,8616191680
2019,3538006,8471160088
2010,3538105,195578270
2011,3538105,196166317
2012,3538105,227703974
2013,3538105,274359901
2014,3538105,289244736
2015,3538105,276999214
2016,3538105,347648890
2017,3538105,348852550
2018,3538105,373931509
2019,3538105,372074461
2010,3538204,134519990
2011,3538204,150402254
2012,3538204,163935561
2013,3538204,202644517
2014,3538204,221677608
2015,3538204,225992402
2016,3538204,240609586
2017,3538204,251347753
2018,3538204,262235249
2019,3538204,276704498
2010,3538303,39778059
2011,3538303,41151449
2012,3538303,44326997
2013,3538303,48322751
2014,3538303,52753828
2015,3538303,54476247
2016,3538303,56425669
2017,3538303,56050549
2018,3538303,53699654
2019,3538303,55799957
2010,3538501,90841392
2011,3538501,104873103
2012,3538501,110664836
2013,3538501,125447913
2014,3538501,134631858
2015,3538501,139533267
2016,3538501,147698254
2017,3538501,154724877
2018,3538501,164224707
2019,3538501,165598258
2010,3538600,256488272
2011,3538600,284202457
2012,3538600,316118445
2013,3538600,367641145
2014,3538600,395547040
2015,3538600,439393391
2016,3538600,464088770
2017,3538600,475416182
2018,3538600,470943934
2019,3538600,540527452
2010,3538709,12501662477
2011,3538709,14732110621
2012,3538709,16052653030
2013,3538709,20294828099
2014,3538709,22114033367
2015,3538709,21294814119
2016,3538709,21824202932
2017,3538709,23719578830
2018,3538709,26415203171
2019,3538709,27822629802
2010,3538808,356422725
2011,3538808,402524386
2012,3538808,483077087
2013,3538808,531747558
2014,3538808,534971219
2015,3538808,556479212
2016,3538808,607437019
2017,3538808,699028157
2018,3538808,741318268
2019,3538808,778923228
2010,3538907,214410827
2011,3538907,257564652
2012,3538907,285387281
2013,3538907,295336963
2014,3538907,307003447
2015,3538907,337018028
2016,3538907,399152848
2017,3538907,446929492
2018,3538907,470021372
2019,3538907,478940710
2010,3539004,136153408
2011,3539004,144437895
2012,3539004,161490978
2013,3539004,186478224
2014,3539004,204832984
2015,3539004,215207192
2016,3539004,267245599
2017,3539004,308171788
2018,3539004,291926213
2019,3539004,270557960
2010,3539103,359140738
2011,3539103,439975918
2012,3539103,424248681
2013,3539103,438910946
2014,3539103,378963292
2015,3539103,294755043
2016,3539103,365341588
2017,3539103,401309709
2018,3539103,448449064
2019,3539103,487794962
2010,3539202,440091526
2011,3539202,498582468
2012,3539202,539979729
2013,3539202,586404897
2014,3539202,713177740
2015,3539202,723193977
2016,3539202,749444599
2017,3539202,949017921
2018,3539202,950497518
2019,3539202,726961711
2010,3539301,1528609042
2011,3539301,1731548112
2012,3539301,1903237245
2013,3539301,2082733704
2014,3539301,2248318569
2015,3539301,2323689590
2016,3539301,2489882908
2017,3539301,2622826841
2018,3539301,2793022744
2019,3539301,2870781024
2010,3539400,103066529
2011,3539400,122440652
2012,3539400,131171145
2013,3539400,152231062
2014,3539400,164383239
2015,3539400,184607306
2016,3539400,197102201
2017,3539400,222816638
2018,3539400,232519290
2019,3539400,238459790
2010,3539509,672896931
2011,3539509,694054873
2012,3539509,659742580
2013,3539509,663400318
2014,3539509,872404467
2015,3539509,917455549
2016,3539509,1502693715
2017,3539509,1001259680
2018,3539509,1064365945
2019,3539509,1115549171
2010,3539608,151712718
2011,3539608,144364780
2012,3539608,187031612
2013,3539608,217948719
2014,3539608,218235714
2015,3539608,227599388
2016,3539608,103996248
2017,3539608,241311122
2018,3539608,124303335
2019,3539608,135120366
2010,3539707,47769080
2011,3539707,53297694
2012,3539707,53957653
2013,3539707,62631150
2014,3539707,58697962
2015,3539707,66284952
2016,3539707,82488647
2017,3539707,89664536
2018,3539707,94183447
2019,3539707,90879926
2010,3539806,3922731580
2011,3539806,4235312158
2012,3539806,3890601500
2013,3539806,3998233549
2014,3539806,3994805754
2015,3539806,4320707146
2016,3539806,4435624888
2017,3539806,4159457998
2018,3539806,4657042816
2019,3539806,4478597154
2010,3539905,85372546
2011,3539905,95971264
2012,3539905,98297652
2013,3539905,103426169
2014,3539905,105082024
2015,3539905,109092457
2016,3539905,133850083
2017,3539905,151177359
2018,3539905,114448590
2019,3539905,119679254
2010,3540002,706689331
2011,3540002,833980654
2012,3540002,920844048
2013,3540002,1126493653
2014,3540002,1052340421
2015,3540002,944859097
2016,3540002,1126560705
2017,3540002,1172046783
2018,3540002,1206900767
2019,3540002,1280375853
2010,3540101,43335099
2011,3540101,44599613
2012,3540101,47510291
2013,3540101,49143716
2014,3540101,64072792
2015,3540101,56651214
2016,3540101,76282733
2017,3540101,76265521
2018,3540101,81224667
2019,3540101,73493638
2010,3540200,663942085
2011,3540200,736358945
2012,3540200,795807672
2013,3540200,805099378
2014,3540200,854354385
2015,3540200,861289901
2016,3540200,1030901583
2017,3540200,1220292829
2018,3540200,1165428824
2019,3540200,909986249
2010,3540259,39344731
2011,3540259,45328603
2012,3540259,48879145
2013,3540259,56950836
2014,3540259,56097805
2015,3540259,59982620
2016,3540259,70282023
2017,3540259,93487195
2018,3540259,77812934
2019,3540259,77594303
2010,3540309,106935146
2011,3540309,128664471
2012,3540309,166785718
2013,3540309,120982113
2014,3540309,121645651
2015,3540309,124917238
2016,3540309,136140142
2017,3540309,164242820
2018,3540309,136216434
2019,3540309,79454405
2010,3540408,62577605
2011,3540408,64948361
2012,3540408,71967438
2013,3540408,76132811
2014,3540408,74258228
2015,3540408,72926487
2016,3540408,94817891
2017,3540408,99242203
2018,3540408,96123721
2019,3540408,97510904
2010,3540507,84748774
2011,3540507,89302607
2012,3540507,96213893
2013,3540507,134214036
2014,3540507,147245486
2015,3540507,159427921
2016,3540507,171048386
2017,3540507,179527920
2018,3540507,175763374
2019,3540507,189121965
2010,3540606,862626922
2011,3540606,1014259579
2012,3540606,1129622532
2013,3540606,1302973724
2014,3540606,1443378712
2015,3540606,1515773598
2016,3540606,1778360182
2017,3540606,2046785785
2018,3540606,2599522777
2019,3540606,2996395107
2010,3540705,1168791960
2011,3540705,1319697449
2012,3540705,1406294727
2013,3540705,1482660111
2014,3540705,1654753281
2015,3540705,1573236595
2016,3540705,1864746119
2017,3540705,1972526581
2018,3540705,1982087488
2019,3540705,2147800840
2010,3540754,104174069
2011,3540754,123554823
2012,3540754,140421309
2013,3540754,152348731
2014,3540754,173104927
2015,3540754,178638285
2016,3540754,219111106
2017,3540754,200067099
2018,3540754,216791968
2019,3540754,235286047
2010,3540804,309166561
2011,3540804,352415243
2012,3540804,400370442
2013,3540804,414888847
2014,3540804,443492479
2015,3540804,459447217
2016,3540804,488486365
2017,3540804,551483404
2018,3540804,461197957
2019,3540804,458620937
2010,3540853,15734771
2011,3540853,17324166
2012,3540853,18098993
2013,3540853,21909637
2014,3540853,24200488
2015,3540853,26003892
2016,3540853,27568045
2017,3540853,28535030
2018,3540853,32764835
2019,3540853,32852101
2010,3540903,250901341
2011,3540903,533316376
2012,3540903,539660841
2013,3540903,589435902
2014,3540903,648415600
2015,3540903,673950481
2016,3540903,759235162
2017,3540903,952646486
2018,3540903,647783812
2019,3540903,632655340
2010,3541000,3276662518
2011,3541000,3700063656
2012,3541000,4312526864
2013,3541000,4966417815
2014,3541000,5511835048
2015,3541000,6343860299
2016,3541000,6197206626
2017,3541000,6693375430
2018,3541000,7042069403
2019,3541000,7617331712
2010,3541059,76784779
2011,3541059,68292637
2012,3541059,83356420
2013,3541059,82773942
2014,3541059,88506049
2015,3541059,79201970
2016,3541059,107106231
2017,3541059,116475196
2018,3541059,129632256
2019,3541059,116117837
2010,3541109,38091560
2011,3541109,46864209
2012,3541109,52777577
2013,3541109,57353128
2014,3541109,69931429
2015,3541109,68974026
2016,3541109,77468449
2017,3541109,62828440
2018,3541109,73309369
2019,3541109,74621095
2010,3541208,137329690
2011,3541208,149727870
2012,3541208,178558298
2013,3541208,192125447
2014,3541208,226379445
2015,3541208,233713942
2016,3541208,257711455
2017,3541208,254193108
2018,3541208,269250432
2019,3541208,314351780
2010,3541307,637465720
2011,3541307,642709690
2012,3541307,669186918
2013,3541307,873188208
2014,3541307,961037913
2015,3541307,982547737
2016,3541307,853810558
2017,3541307,868922949
2018,3541307,796268944
2019,3541307,850787650
2010,3541406,4563335127
2011,3541406,5021635524
2012,3541406,5605428079
2013,3541406,6305708926
2014,3541406,6332855249
2015,3541406,6955499834
2016,3541406,7397140445
2017,3541406,7784160928
2018,3541406,7991423514
2019,3541406,8386439492
2010,3541505,432068355
2011,3541505,470250024
2012,3541505,521832164
2013,3541505,600996736
2014,3541505,627369990
2015,3541505,680308124
2016,3541505,709553070
2017,3541505,715874608
2018,3541505,715023047
2019,3541505,765493715
2010,3541604,1411351710
2011,3541604,1655643585
2012,3541604,1639353846
2013,3541604,1554123474
2014,3541604,1603628499
2015,3541604,2393767951
2016,3541604,1610126300
2017,3541604,1773885280
2018,3541604,1622496134
2019,3541604,1338445394
2010,3541653,72575909
2011,3541653,56937771
2012,3541653,56972642
2013,3541653,77881478
2014,3541653,82987561
2015,3541653,94688023
2016,3541653,81219975
2017,3541653,100879862
2018,3541653,98772541
2019,3541653,112819045
2010,3541703,272723172
2011,3541703,283450413
2012,3541703,327260378
2013,3541703,341090613
2014,3541703,388198526
2015,3541703,392677880
2016,3541703,423544462
2017,3541703,477720323
2018,3541703,377326180
2019,3541703,490244574
2010,3541802,193421015
2011,3541802,135056787
2012,3541802,134397671
2013,3541802,236585353
2014,3541802,369890609
2015,3541802,394782643
2016,3541802,306559858
2017,3541802,406740140
2018,3541802,230262869
2019,3541802,836863021
2010,3541901,109056547
2011,3541901,127519875
2012,3541901,150639792
2013,3541901,186697265
2014,3541901,198235539
2015,3541901,212539065
2016,3541901,270279742
2017,3541901,333847595
2018,3541901,316658889
2019,3541901,338412011
2010,3542008,71568426
2011,3542008,87996125
2012,3542008,98320220
2013,3542008,121702544
2014,3542008,131696096
2015,3542008,127087113
2016,3542008,158829940
2017,3542008,183476389
2018,3542008,145410284
2019,3542008,160520182
2010,3542107,186779155
2011,3542107,220516209
2012,3542107,212972948
2013,3542107,226958002
2014,3542107,248827665
2015,3542107,256749225
2016,3542107,334979332
2017,3542107,329906665
2018,3542107,322014161
2019,3542107,326213851
2010,3542206,562996563
2011,3542206,638756055
2012,3542206,831018390
2013,3542206,908881876
2014,3542206,892273830
2015,3542206,980935735
2016,3542206,1120139633
2017,3542206,1129757493
2018,3542206,1105083392
2019,3542206,932637870
2010,3542305,32048595
2011,3542305,34199120
2012,3542305,35413194
2013,3542305,43907317
2014,3542305,44088590
2015,3542305,51359497
2016,3542305,55774149
2017,3542305,55139259
2018,3542305,53161371
2019,3542305,55336826
2010,3542404,386949041
2011,3542404,425574031
2012,3542404,472656158
2013,3542404,548998815
2014,3542404,556776642
2015,3542404,573525076
2016,3542404,612830230
2017,3542404,672865213
2018,3542404,664833692
2019,3542404,737678161
2010,3542503,59232441
2011,3542503,80843836
2012,3542503,78277182
2013,3542503,85551585
2014,3542503,106210758
2015,3542503,97308065
2016,3542503,130095529
2017,3542503,149418930
2018,3542503,144818210
2019,3542503,146550076
2010,3542602,899414509
2011,3542602,1007679373
2012,3542602,1207471991
2013,3542602,1300500390
2014,3542602,1850375287
2015,3542602,1694493763
2016,3542602,1827928371
2017,3542602,1948229477
2018,3542602,1965901678
2019,3542602,2092937146
2010,3542701,113178568
2011,3542701,94063754
2012,3542701,121745358
2013,3542701,119729960
2014,3542701,135556792
2015,3542701,152703024
2016,3542701,177496850
2017,3542701,165189677
2018,3542701,165900051
2019,3542701,177138811
2010,3542800,22493244
2011,3542800,23647439
2012,3542800,25910290
2013,3542800,29219907
2014,3542800,41870723
2015,3542800,41826184
2016,3542800,48518412
2017,3542800,48583833
2018,3542800,48078310
2019,3542800,49397099
2010,3542909,151304909
2011,3542909,164620783
2012,3542909,198555514
2013,3542909,246196948
2014,3542909,244771859
2015,3542909,208732815
2016,3542909,245619054
2017,3542909,273958911
2018,3542909,252211004
2019,3542909,299542174
2010,3543006,156171100
2011,3543006,134614911
2012,3543006,183648175
2013,3543006,308516306
2014,3543006,503396596
2015,3543006,371948964
2016,3543006,406806840
2017,3543006,380246620
2018,3543006,299806790
2019,3543006,295961107
2010,3543105,64578663
2011,3543105,51252033
2012,3543105,77194738
2013,3543105,71014846
2014,3543105,92508682
2015,3543105,73507754
2016,3543105,115835444
2017,3543105,87934298
2018,3543105,108300147
2019,3543105,145052367
2010,3543204,60335814
2011,3543204,63906058
2012,3543204,72949074
2013,3543204,80250690
2014,3543204,104639131
2015,3543204,122279270
2016,3543204,128912367
2017,3543204,142951538
2018,3543204,149069009
2019,3543204,157953251
2010,3543238,21532985
2011,3543238,25941318
2012,3543238,28422456
2013,3543238,31216106
2014,3543238,33247329
2015,3543238,34014078
2016,3543238,39925160
2017,3543238,37838004
2018,3543238,35687974
2019,3543238,38916024
2010,3543253,206716247
2011,3543253,230005849
2012,3543253,233949792
2013,3543253,214884035
2014,3543253,243327909
2015,3543253,180101314
2016,3543253,301483521
2017,3543253,296200734
2018,3543253,266124044
2019,3543253,194170511
2010,3543303,1803800365
2011,3543303,2025926777
2012,3543303,2212394186
2013,3543303,2569595382
2014,3543303,2742530624
2015,3543303,2868177234
2016,3543303,3000733199
2017,3543303,2979802122
2018,3543303,3041274790
2019,3543303,3146164349
2010,3543402,18280844435
2011,3543402,20127798686
2012,3543402,21854359365
2013,3543402,24905980615
2014,3543402,26785869501
2015,3543402,27735074377
2016,3543402,30035541734
2017,3543402,32670176856
2018,3543402,34323816684
2019,3543402,35355226789
2010,3543501,32333851
2011,3543501,35264595
2012,3543501,39165107
2013,3543501,44344014
2014,3543501,48573036
2015,3543501,54869891
2016,3543501,64701318
2017,3543501,67813110
2018,3543501,64014293
2019,3543501,67388987
2010,3543600,41410179
2011,3543600,45422529
2012,3543600,51171140
2013,3543600,55715746
2014,3543600,63723929
2015,3543600,91796198
2016,3543600,105740631
2017,3543600,113957518
2018,3543600,108837983
2019,3543600,120237430
2010,3543709,124568281
2011,3543709,136063095
2012,3543709,161241229
2013,3543709,164360933
2014,3543709,168973786
2015,3543709,156338948
2016,3543709,182647594
2017,3543709,210390911
2018,3543709,195877350
2019,3543709,192606231
2010,3543808,101762095
2011,3543808,122982139
2012,3543808,129059811
2013,3543808,156432724
2014,3543808,210662419
2015,3543808,222528293
2016,3543808,233029212
2017,3543808,265251316
2018,3543808,253682055
2019,3543808,304517882
2010,3543907,5639383578
2011,3543907,6513401495
2012,3543907,7244122960
2013,3543907,7756694006
2014,3543907,8377157502
2015,3543907,8436397363
2016,3543907,8920855878
2017,3543907,9212471529
2018,3543907,9799282242
2019,3543907,10511810591
2010,3544004,764122936
2011,3544004,873447795
2012,3544004,882330034
2013,3544004,1045004846
2014,3544004,1122370982
2015,3544004,1049249281
2016,3544004,1024243666
2017,3544004,1438218840
2018,3544004,1285351309
2019,3544004,1304664576
2010,3544103,384515326
2011,3544103,425065876
2012,3544103,451991420
2013,3544103,529734361
2014,3544103,520456059
2015,3544103,535172354
2016,3544103,607626155
2017,3544103,631763859
2018,3544103,608657839
2019,3544103,720977276
2010,3544202,108355544
2011,3544202,128033146
2012,3544202,135088662
2013,3544202,148517574
2014,3544202,151077436
2015,3544202,166743837
2016,3544202,204288133
